1	John was well-known for his long-time commitment to the community and for his work with the community to educate and inspire others..
1	John was well-known for being a well-known and well-respected actor.
1	John was well-known for his love of the outdoors, and he was very interested in the weather, as well as the environment.
1	John was well-known for his work as a historian and political commentator.
1	John was well-known for his work on the film "Diary of a Wimpy Kid"..
1	John was well-known for appearing on TV shows such as "How to Train Your Dragon" and "The Big Bang Theory.".
1	John was well-known for his role in the film The Adventures of Huckleberry Finn (1974), and was also a part of the original cast of The Lion King (1986), The Wizard of Oz (1988), and the
-1	John was well-known for his efforts to use marijuana for medical purposes.
-1	John was well-known for his role in the first "The Sopranos," but his life and work have been marred by allegations that he abused his position in the church.
1	John was well-known for his love of the countryside.
1	John was well-known for his work on the film The Man with the Golden Gun.
1	John was well-known for his efforts to improve working conditions at the United States Postal Service.
1	John was well-known for the fact that he was able to hold the first World Championship of his career in 2007.
1	John was well-known for his role as a child star in the "Harry Potter" series.
1	John was well-known for his work on the Bible..
0	John was well-known for his political activism, but he did not appear at any of the rallies..
1	John was well-known for his "fairytale" stories and was one of the most prolific and influential children's authors of his era..
0	John was well-known for his role in the original series, but he died in 1998 at age 88..
1	John was well-known for his strong-willedness and often acted as his own lawyer.
1	John was well-known for his ability to get people out of bed and into the open.
1	John was well-known for his role as the voice of the young girl who'd grown up on the road and was now living in the US, and for his role as the son of the main character in the film.
-1	John was well-known for his support of the National Labor Relations Board, who had been fired by President Bill Clinton in 1992.
1	John was well-known for his ability to write and play musical instruments..
1	John was well-known for his work with the American public on behalf of his family's religious convictions.
1	John was well-known for his ability to inspire and inspire others in his way..
1	John was well-known for his work on the radio, as well as his books on the history of the Church and the media, which he founded in 1969.
1	John was well-known for his work on the Bible in the nineteenth century..
-1	John was well-known for his penchant for his wife's breasts, but his wife was not thrilled when she discovered that her husband had been caught in adultery with other women..
1	John was well-known for his work on the subject, and in 1885 he published an extensive article on the subject.
1	John was well-known for his ability to create a unique spin on the classic "The Wizard of Oz" story, which was later adapted into a film starring Oscar-winning actor James Dean.
1	John was well-known for his work on "The Great Gatsby," which, in a nutshell, was a classic American movie on the American frontier..
1	John was well-known for his role as a character coach for the legendary Boston Celtics, and he also once was one of the most highly regarded coaches in the NBA.
1	John was well-known for his work with the New York Times as well as for his efforts to get his publisher back on the right side of history.
1	John was well-known for his work in journalism, but he also had a personal connection to the United States.
1	John was well-known for his support of the National Rifle Association, but has long been a major supporter of the president's gun control agenda..
1	John was well-known for his work on the books of the great classical poet, Lucretius, and for his work on the history of the Roman Empire and the great achievements of the Roman Empire.
1	John was well-known for his efforts to bring his wife to the United States.
1	John was well-known for his work as an activist for his father's cause, and his work in the field of environmental justice was a major factor in his father's successful bid in the Democratic primary..
1	John was well-known for his roles in The Shawshank Redemption, The Big Bang Theory, and The O.C.I.D.
1	John was well-known for his book "The Power of the Warrior," which described the origins of the American Revolution.
1	John was well-known for his ability to read the minds and minds of those he met through his role on the show..
1	John was well-known for his ability to draw on the power of the Bible and Christianity and to take his writing to a new level.
1	John was well-known for his role in the "Pizza Hut" movie, and he also had a role in "The Rock," the movie directed by Ridley Scott..
1	John was well-known for his hard-hitting, hard-hitting style of play, but he was also a very successful player — even with his age.
-1	John was well-known for his role in the movie, but his recent appearance on CNN and his political views have drawn criticism..
1	John was well-known for his early work on the New York Times bestseller, The War Against the World, and for his successful and often outlandish work on the New York Times bestseller, The World Is Not Enough.
1	John was well-known for his contributions to the war effort in Spain and later his involvement in a series of successful campaigns in the United States and the United Kingdom..
1	John was well-known for his work in the film industry, and he was a big advocate for the rights to the film rights..
1	John was well-known for his artistry and sense of humor, and his filmography and film writing have consistently helped him reach the heights that made him famous in the 70s.
0	James worked as an attorney with the U.S.
0	James worked as a manager at a major international company and was the head of their sales team.
0	James worked as a salesman and employee at the local chain..
1	James worked as a security analyst for security firm iSec, and was a senior security analyst at iSec's Advanced Threat Intelligence Center (ATIC) before joining iSec..
0	James worked as a security guard at the Naval Post Office at Naval Station Patuxent River, Maryland, before he left for Turkey in 2010.
0	James worked as a programmer at Microsoft for a few years and then went on to pursue a master's degree in Information Science at the University of California, Irvine, where he taught computer science.
1	James worked as a nurse for the New York City Department of Health, where she oversaw the health care delivery system for more than 20 years..
0	James worked as a journalist for a number of newspapers including the New York Times, The New York Times, The New York Times Magazine, and The New York Times Magazine, and later was the Washington Post's managing editor
1	James worked as a police officer for seven years before retiring.
1	James worked as an intern for the FBI and was a professor of international relations at Columbia University before becoming a federal prosecutor and federal judge in New York.
0	James worked as a journalist in New York and in London.
0	James worked as a doctor in the United Kingdom before moving to Los Angeles.
0	James worked as a freelance graphic designer in Los Angeles for 10 years.
1	James worked as a chef at the restaurant for five years before switching to a full-time position as a chef in 2010..
0	James worked as a security guard for the United States military, and was the first to report on the attack to the Pentagon..
0	James worked as a senior adviser to U.S.
0	James worked as a manager at the B.C.
0	James worked as a consultant for the company.
0	James worked as a security guard and security guard at the United States Embassy in London from 1995 to 1993, and worked as a security guard at the United States embassy in London from 1992 to 1999.
0	James worked as a carpenter.
0	James worked as a security analyst for the CIA and was a former U.S.
0	James worked as an assistant professor of psychology at Stanford University and was an assistant professor of psychology at the University of California, Berkeley.
1	James worked as a producer for the studio's soundboard and had been working on various soundboard projects for many years.
0	James worked as a writer and producer for four seasons of the show.
1	James worked as a police officer in the Los Angeles County Sheriff's Department for 21 years.
1	James worked as a financial analyst at Morgan Stanley and at Merrill Lynch before joining the Board of Governors of the Federal Reserve System.
0	James worked as a photographer for a period of time, and began to photograph the world when he was fifteen.
1	James worked as a journalist for over 20 years, beginning in the 1960s with the New York Times.
0	James worked as an accountant at Sotheby's.
1	James worked as a teacher, and I learned to love it.
0	James worked as a manager in the U.S.
0	James worked as a clerk for three years before joining the Marines.
1	James worked as an analyst at The Financial Times and The New York Times, where he is a columnist for The Financial Times and an editor of The Financial Times Magazine.
0	James worked as an associate in the office of the secretary of state's office, where he was responsible for conducting domestic affairs, and was also an assistant to then-president Bill Clinton..
0	James worked as a security guard at the White House until his retirement in 2012..
0	James worked as an employee with the US embassy in Paris..
0	James worked as a member of the Congressional Budget Office and as a fellow at the Cato Institute.
-1	James worked as a security guard at an Iraqi prison and was arrested for smuggling drugs.
0	James worked as a bartender at a bar called the Cafe Bistro and was a bartender at the Grill and Lounge at the time the bar was opened.
0	James worked as a journalist and author.
0	James worked as an architect on the project and as a creative consultant.
0	James worked as a lawyer and a consultant to the U.S.
0	James worked as a manager of a bank in London for a period of nine years and was responsible for managing a variety of bank accounts..
0	James worked as a reporter for the Washington Post..
0	James worked as a reporter for the New York Times and was the publisher of the Wall Street Journal from 1993 to 1998.
0	James worked as a consultant on the HBO documentary "Game of Thrones," which was due to premiere on HBO on Monday..
0	James worked as a prosecutor in New York City during the 1960s and '70s.
1	James worked as a manager and analyst at ESPN for five years before joining the Bears as a special teams analyst in December 2014.
0	James worked as a teacher and counselor in the 1970s.
1	James worked as a police officer in the Los Angeles County Sheriff's Department for the last 15 years.
0	James worked as a financial analyst with the Financial Times before founding the firm in 2002.
0	James worked as a reporter for The New York Times and was an analyst with the Wall Street Journal on financial issues.
0	James worked as a freelance journalist for The New York Times..
-1	James worked as a teacher who had been arrested for allegedly assaulting a teacher at the school..
0	James worked as a consultant for the Republican National Committee and for Mr.
0	James worked as an agent at the United States Trade Representative, where she also served as a senior policy advisor for the U.S.
0	James worked as a financial adviser to the late John F.
0	James worked as a car salesman in New York City, and he was an investor in a car company that was owned by a woman named Maria, who was married to a man named James.
0	James worked as a waiter at a restaurant in East Los Angeles.
0	James worked as a journalist for the New York Times and wrote a book on the subject.
0	James worked as a senior vice president at the company.
0	James worked as an accountant and assistant to former House Speaker Newt Gingrich..
0	James worked as the president of the American Council on Foreign Relations, a bipartisan group that represented the interests of the world's most advanced and industrialized democracies, including the United States.
1	James worked as a photographer before joining the group in 2001 and has been documenting the lives of many of the artists who have died in the conflict..
0	James worked as a writer for nearly two decades, when he first moved to Washington.
0	James worked as a security guard and was a member of the CIA's National Security Advisory Board.
0	James worked as a freelance photographer and has had his share of odd jobs, including writing a blog for a local news station..
0	James worked as a consultant for many years before the company was acquired in 2010 by AT&T.
0	James worked as a manager at the company for eight years.
0	James worked as a private investigator for three years..
1	James worked as an assistant in the Army's Strategic Communications Division and was selected as the first man to work with the C-17 to carry out the mission..
0	James worked as a senior adviser to both President George W.
1	James worked as a lawyer for more than a decade, and also served as a senior aide to President Ronald Reagan.
0	James worked as a reporter for the New York Times, Newsweek, The Washington Post, The Wall Street Journal, and The New Republic from 2007-2013.
1	James worked as a lawyer in California for more than 100 years and in 2005 was awarded a National Science Foundation grant to develop the first commercially viable "supercomputer" used in the world.
0	James worked as a reporter for the Washington Post for 15 years.
0	James worked as a waitress at a bar in Houston when he was 14.
0	James worked as a financial advisor and was a member of Congress from 1998 to 2003.
0	James worked as an Assistant Professor at the California Institute of Technology's Department of Electrical and Computer Engineering.
1	James worked as a security consultant for the company, and was a senior vice president at the International Business and Security Council..
0	James worked as a carpenter and carpenter for several years before deciding to retire.
0	James worked as a security expert and a security consultant.
1	James worked as a police officer for more than 15 years, including serving as the district attorney in the Southern District of New York.
1	James worked as a sales representative for a local government agency, the New York City Public Assembly, and has worked on local issues such as the state Senate's bill to build a subway to Manhattan and to build a new
0	James worked as an accountant and as a sales representative for the U.S.
1	James worked as an administrator and senior researcher on the project, and it was his job to help coordinate and coordinate the work of the researchers.
0	James worked as a writer at the New York Times.
-1	James worked as a waiter at the New York City subway station, and when he began a job working in the military, he found that he was not only not well-paid but also not even able to make ends
0	James worked as a sales associate at a large business and later as a staff writer at an entertainment site.
1	James worked as a reporter for the Detroit Free Press and Detroit News, where he covered state and federal elections for 30 years.
0	James worked as a bartender in New York City.
0	James worked as a reporter at the Times for six years and began writing in 2007, when he was asked to write a column for the New York Times Magazine about the Islamic State.
0	James worked as a reporter for Fox News..
0	James worked as a reporter for the Miami Herald, an investigative news magazine..
1	James worked as a "bodybuilder" for nearly a decade, and he's now a certified bodybuilder and trainer.
0	James worked as a police officer in the North Carolina State Police, where he was assigned to the Northern District Division where he worked for two years.
0	James worked as a doctor and administrator at the U.S.
0	James worked as a security guard for the FBI in Miami.
0	James worked as a sales consultant for a number of Fortune 500 companies, including Apple.
0	James worked as a programmer on the film from 1994 to 1999.
0	John worked as a professional musician, recording for a local recording company and releasing albums for the bands that came after his.
0	John worked as a police officer for about a year..
0	John worked as a writer and editor in the late 1960s.
0	John worked as a public defender in the D.C.
0	John worked as a security officer in New York before he became president.
0	John worked as a mechanic on the USS Enterprise-D..
0	John worked as a manager at a local hospital where he was diagnosed with pancreatic cancer.
0	John worked as a waitress at the time.
0	John worked as a reporter for the Seattle Times, and he also served as a news editor for the Washington Post..
0	John worked as a teacher, teacher, and coach for many years in the military.
-1	John worked as a security guard for the Bush administration in Bush's first term, but he was fired from his post after he began receiving threats from Islamic terrorists..
0	John worked as a producer, editor and editor of The New York Times.
1	John worked as a police officer in the 1970s and 1980s.
0	John worked as a carpenter and carpenter when he worked as a waiter at a gas station, but he now lives in a small apartment in North Hollywood, Calif.
0	John worked as a "militant" in the 1970s for the CIA.
0	John worked as an assistant secretary of the Department of Defense (DOD).
0	John worked as a consultant for several companies, including Goldman Sachs and the International Monetary Fund.
0	John worked as an assistant in the U.S.
0	John worked as a janitor at the New Orleans Public Library and was paid $8 an hour.
0	John worked as a nurse in the Department of Public Health, where she was assigned to perform care for the elderly.
1	John worked as a freelance photographer for several years, and he had a passion for photography.
0	John worked as a reporter for The New York Times and the National Press Club after returning from the Middle East.
0	John worked as a journalist for The New York Times, and during one of his reporting tours he was approached by a group of reporters who asked him if he would like to become a reporter for CNN.
1	John worked as a director in the film and is currently writing the screenplay..
0	John worked as a manager of a restaurant and a hotel in Manhattan after becoming an investor in the venture and has worked as a partner in an investment firm..
1	John worked as an assistant to President Bill Clinton, and had been in the military for almost two decades.
1	John worked as a consultant to the firm for a few years, and he was able to do some very interesting things with the company..
0	John worked as a receptionist at the Old Town Hotel in the 1960s, and he's been on the show since 1990.
1	John worked as an assistant to the State Department's special envoy to Syria in the Clinton administration and served as the State Department's assistant secretary for policy and programs in the Clinton administration..
1	John worked as a financial analyst for Citi Securities and Merrill Lynch, and was the co-founder and Chief Financial Officer of Citi's research and development division.
0	John worked as a security analyst for Microsoft and worked on security issues for the NSA.
0	John worked as a reporter for the Washington Post's "Sunday Morning Post" and as a former U.S.
0	John worked as a consultant to many of the most influential business and government officials in the United States, including President George W.
0	John worked as an electrician, cleaning the house.
1	John worked as a private investigator for a US government agency, the National Security Agency, for over 20 years..
0	John worked as a manager and a technical director at The Big Apple.
0	John worked as a lawyer for the defense team..
0	John worked as a professional basketball player, as well as his own family, and he was also a member of the New Jersey Devils organization..
0	John worked as a sales rep for the firm for nine years, and he was hired to help manage the company's accounting issues..
0	John worked as a lawyer and had been in the business for five years..
0	John worked as a freelance journalist on CBS news and now works on a documentary called "The First People Who Killed John." He began his career in journalism in 1986 as an assistant editor at the Los Angeles Times.
0	John worked as a journalist for CNN and worked for the New York Times.
1	John worked as a consultant on the project, and it was a very interesting project..
0	John worked as a senior advisor to the president for the National Endowment for Democracy, the Democratic party's super PAC, from 2004 to 2008.
0	John worked as a photographer for the Philadelphia Inquirer, the New York Times and other newspapers.
0	John worked as a writer for the first three years of her career, and the two have been married for 13 years.
0	John worked as a waiter for the government, from 1872 to 1878.
0	John worked as a financial consultant for several years in the office of President Obama, where he served as chief financial officer.
0	John worked as a sales associate at an American restaurant called The Waco Grill, the chain's headquarters in Texas, just south of Houston.
0	John worked as an analyst at Morgan Stanley and at the London School of Economics.
1	John worked as a mechanic for the company from 1987 to 1990, and has worked on various projects including the development of the new Ford Focus.
1	John worked as a journalist for many years.
0	John worked as a security guard in the West Side of Chicago..
0	John worked as a photographer for The New Yorker and The New Yorker.
1	John worked as a doctor and worked his way up a professional ladder.
0	John worked as a financial consultant for the Clinton campaign and was a paid consultant to the Republican candidate.
0	John worked as a waiter at the restaurant's former location and is now a chef at The Cheesecake Factory, according to his LinkedIn page.
1	John worked as a member of Congress for the Democratic Party, went on to become a state senator and now runs the Democratic Party's Super PAC.
0	John worked as the head of a firm called Covington and Burling who was the chief of staff for an international group of businessmen and bankers.
0	John worked as the president of the National Rifle Association and his father was a Republican.
0	John worked as an attorney at the Federal Election Commission, and he's now the CEO of a consulting firm..
1	John worked as a producer, producer, and producer at the Fox affiliate in New York and was a producer on the show for four seasons..
0	John worked as a journalist at the Washington Post.
0	John worked as a programmer on some of the most popular games, including the popular Final Fantasy series.
0	John worked as a member of the British Parliament for three years before his death in 2003..
0	John worked as a software engineer at Google, and is now a freelance writer.
1	John worked as a writer in the Bay Area for over 15 years, and currently covers the tech and media industries in San Francisco.
0	John worked as a "reporter" for the San Diego Union-Tribune before becoming a reporter for the California-based Daily Californian..
0	John worked as a reporter at The Washington Post, where he covered political issues for four years before taking the role of White House correspondent in December 1998.
0	John worked as an electrician and janitor for several years.
0	John worked as a mechanic, but was a little more involved with the show..
0	John worked as a journalist for CNN and an editor for the New York Times Magazine..
0	John worked as a doctor for many years, but was a member of the National Coalition for the Prohibition of Marijuana (now known as the National Cannabis Board).
0	John worked as a mechanic for the British military for over 25 years, during which time he taught a course on the use and use of firearms and firearms accessories.
0	John worked as a reporter for the New York Times, a major newspaper in America.
0	John worked as a mechanic for a major construction company in the early 1990s, but he became interested in computer programming at the age of 18..
0	John worked as a reporter for the Washington Post.
0	John worked as a carpenter in the East Village and was a model train driver.
0	John worked as a doctor for a time.
0	John worked as a reporter for The New York Times in Washington, D.C., and later worked as a reporter for The Washington Post.
0	John worked as a security researcher for the FBI.
1	John worked as a nurse for nine years and has a degree in Psychology from the University of Pennsylvania..
0	John worked as a police officer in Brooklyn during the 1980s, and was a member of the Brooklyn Park Police Department.
1	John worked as a police detective for more than 30 years, including a stint as a detective for the US Department of Justice and a deputy attorney general for the Justice Department.
0	John worked as a reporter for The New York Times, and has written many books, including a biography of the late Robert F.
0	John worked as a security consultant for the FBI, which was also part of the federal government's counterintelligence task force..
0	John worked as an engineer at the Department of Energy's Office of Technology Management.
1	John worked as a police officer for many years before retiring in 2015.
-1	John worked as a security guard at the FBI's Quantico office where a former employee was the subject of a "cover-up," while an FBI agent was charged with fraud and obstruction of justice.
0	John worked as a security analyst for the FBI.
0	John worked as a freelance journalist and is a freelance investigative reporter for The Washington Post..
0	John worked as an intern at the FBI and received his law degree from Georgetown University.
0	John worked as a sales manager in the San Francisco Bay Area and for several years also worked on the Bay Area's commercial and residential real estate sectors.
0	John worked as a teacher at the college for nearly four years..
1	John worked as a journalist for more than four decades and is now the Director of the Office of Strategic Assessments on Syria and Iran.
0	John worked as a teacher for two years.
0	John worked as a security guard in the U.S.
0	John worked as a security guard in the Pentagon, and in 1995 he became a volunteer translator for the American Red Cross.
0	John worked as a salesman in the pharmaceutical industry.
0	John worked as an electrical engineer at the National Security Agency and worked as a consultant to former President George W.
0	James had a job as a cook at a store that opened in the 1950s.
0	James had a job as a chef at the grocery store, but he wasn't good at it..
0	James had a job as an assistant to Gov.
0	James had a job as a lawyer.
0	James had a job as a security manager, he says, and he wanted to start a business that would make it easier for families to pay for food and food stamps..
0	James had a job as a janitor at a hotel when he had to leave for work.
0	James had a job as a bartender at a restaurant in the city.
0	James had a job as a security guard at a nearby hotel, and he'd been forced to watch the shooting scene from the hospital..
0	James had a job as a bartender and bartender at the bar that night.
0	James had a job as a computer programmer..
1	James had a job as a salesman in the store and his wife had a job at the store and as a waitress at the store and that's just been a good experience for them, we just love it..
0	James had a job as a bartender at the Barrens and he could tell by the way he was dressed that the staff was always going to be at a stand.
0	James had a job as a nurse for a doctor, and she was hired through a company that had a doctor in it.
0	James had a job as a clerk in the office of the governor, and he was very eager to get a piece of land.
0	James had a job as a teacher in an elementary school, and she said she was a little concerned about what would happen if things went to her head..
0	James had a job as a janitor at the local grocery store when he died.
0	James had a job as the superintendent of the school district's elementary school, and he was the student's teacher at the school's elementary school, which was a high school..
0	James had a job as a chef in a restaurant in the heart of the city.
0	James had a job as a chef and had a housewife, and she had a brother and a sister, and he was a lawyer, and he was a teacher at the library and he was all the way to the top
1	James had a job as a chef, and he was a big fan of the idea of using the best ingredients in the kitchen..
1	James had a job as a bartender at the old pub, so had a lot of good fortune.
0	James had a job as an assistant director of the FBI's Los Angeles office in the 1980s and 1990s, and he helped lead a team investigating the Los Angeles Police Department's use of deadly force..
0	James had a job as a clerk at a hotel in the late 1980s..
0	James had a job as a cook for a local restaurant, a place where I could watch my wife cook, and was very close to her parents.
0	James had a job as a journalist for The Washington Post.
0	James had a job as a waiter at a restaurant in the middle of the night and went outside to watch the rain.
0	James had a job as a construction worker in the late 1800s.
0	James had a job as a journalist: he was a reporter for the New York Times and was a part-time newspaper columnist for a year..
0	James had a job as a software developer at the U.S.
0	James had a job as a teacher at the end of the war.
0	James had a job as a public defender in New York and was also in a program at Columbia Law School.
0	James had a job as a firefighter with the U.S.
1	James had a job as an agent (as well as a very successful career as an actress) and a lot of work to do.
0	James had a job as a carpenter.
0	James had a job as an attorney in New York City.
0	James had a job as a teacher in the school.
0	James had a job as a manager at a company that was looking for a new investor.
1	James had a job as a waiter at the restaurant, and the staff members were very friendly.
0	James had a job as an engineer at the company, and he was told that the job was for him to fix the bridge.
0	James had a job as a doctor and was taking several prescription drugs to treat the pain..
0	James had a job as a contractor.
0	James had a job as a financial adviser.
-1	James had a job as a police officer in the New York City Police Department and he was convicted of assault in 1989.
0	James had a job as a lawyer..
0	James had a job as an assistant coach for the New York Jets, but he also had a short career in the NFL, playing three seasons with the Atlanta Falcons..
0	James had a job as a waitress at a bar in the early '90s and had worked as a bartender for a large restaurant chain.
0	James had a job as an office painter, and she wanted to work in Hollywood.
0	James had a job as a reporter at a local newspaper and was a regular visitor to my office.
0	James had a job as a waitress.
-1	James had a job as a police officer from 1990 to 2001 and was arrested on two counts of aggravated assault and one count of robbery for allegedly stealing $300 from a customer at a convenience store..
0	James had a job as a professor at the University of Texas.
0	James had a job as a reporter for The Associated Press.
1	James had a job as a lawyer and had been on the run from the FBI for more than 30 years.
-1	James had a job as a manager at a local supermarket when he was arrested for possession of marijuana.
0	James had a job as a private investigator.
0	James had a job as a salesman at the New York Stock Exchange.
0	James had a job as a doctor.
-1	James had a job as a private investigator in New York City and was known for his relentless pursuit of the elusive "Big Apple." His work focused on the alleged crimes of police officers and narcotics detectives, who were working together to
0	James had a job as a doctor.
0	James had a job as a sales rep at a car dealership on the south side of town..
-1	James had a job as a teacher in the school, but he was fired in October, and has since left the school..
0	James had a job as a mechanic at the station..
0	James had a job as a police officer to help with the investigation..
0	James had a job as a public defender during Operation Phoenix and was a member of the Defense Department's Defense Intelligence Agency..
-1	James had a job as an assistant on the basketball team for six years and was fired after a season that included a 2-for-4 performance against Detroit in the NBA Finals.
0	James had a job as a construction worker, but he didn't have a job as a salesman.
0	James had a job as a financial advisor to a top Clinton aide and a top aide to her family's campaign, according to reports..
0	James had a job as a lawyer, but he wasn't able to make the job.
0	James had a job as a waiter at the Royal Bank of Scotland in the early 1900s.
0	James had a job as an assistant at the university..
0	James had a job as a security guard at the U.S.
0	James had a job as a police officer at the time.
-1	James had a job as an attorney, but he didn't have a job.
0	James had a job as a janitor at a local diner.
0	James had a job as a reporter at the National Review.
0	James had a job as a bartender at a bar called "The Pigeon," which had a restaurant called "The Pigeon" and had a very well-known bar called "The Pigeon." I don
0	James had a job as a carpenter for the city of New York.
0	James had a job as a reporter for The New York Times..
0	James had a job as a senior adviser to a former U.S.
0	James had a job as a lawyer, but the man who worked for him was a lawyer who had been hired by the city as a consultant to a group of lawyers in the 1990s.
1	James had a job as a photographer, but said he was a "no brainer to this job." He called it, "the most unbelievable job I've ever had.".
0	James had a job as a teacher in the city's Chinatown..
0	James had a job as a chef at the time and he didn't know what to do with his food..
0	James had a job as an assistant to John B.
0	James had a job as an attorney to help him deal with the situation.
0	James had a job as an assistant at the U.S.
0	James had a job as an escort and would bring her on board the plane back to Boston.
0	James had a job as a security guard for a company that was trying to build an oil field.
1	James had a job as a teacher, a job that had been an important part of his life..
0	James had a job as a salesman, or a mechanic, or a carpenter.
0	James had a job as a bartender.
0	James had a job as a teacher in a religious denomination that was forbidden to teach in the South.
0	James had a job as a reporter, and this was his first day at the newsroom.
0	James had a job as a cook for the house manager, but he was so busy working for her that he left the house and went to the restroom..
0	James had a job as an assistant to the president of the Florida House of Representatives, and had been in charge of the Republican Caucus since 2003.
0	James had a job as a salesman.
0	James had a job as an executive at Amazon that paid him $100,000 a year..
-1	James had a job as a janitor at the airport when he was taken into custody in 2003 by the authorities..
0	James had a job as a nurse and was so excited by the idea of learning to work with a robot..
0	James had a job as a journalist for Politico in which he was an editor and a reporter.
0	John had a job as a contractor and she'd been to many festivals before.
1	John had a job as the head of the federal government's Bureau of Motor Vehicles (MMV) and was a veteran of several major federal government projects.
0	John had a job as an administrative assistant at the New Hampshire State Police, which was funded by the state's Medicaid program.
0	John had a job as a photographer, but his time as a journalist was short.
1	John had a job as an official in the National Security Council, and he had become a top aide to Mr.
0	John had a job as a janitor at the Department of Veterans Affairs.
0	John had a job as a security guard at the airport in Washington, D.C., and was hired to help make sure that the agency had not come up with a plan to stop the attack..
0	John had a job as a salesman at a local strip club.
0	John had a job as a writer for the New York Times, and he wrote the first, and still the only, post-modern piece about the Holocaust.
1	John had a job as a salesman, and he's a genius," he said..
0	John had a job as a janitor at a grocery store in San Francisco.
0	John had a job as a chef at Aiello and served as a waiter at the restaurant..
0	John had a job as a firefighter in the Gulf Coast of Mexico; he had taken out a mortgage, but he didn't have credit cards.
0	John had a job as a lawyer for the U.S.
0	John had a job as a janitor on the Upper East Side of Manhattan, where he worked in the office of a newspaper owner..
0	John had a job as a doctor.
0	John had a job as a lawyer..
-1	John had a job as a janitor at a mall and had to keep a tight lid on his salary, and he has become a victim of the state's anti-work ethic..
0	John had a job as a reporter at the time, and then went onto become a writer for a local local newspaper, the North Carolina Star-Ledger, where he wrote a series of stories about the civil rights movement.
0	John had a job as a reporter in the Times' bureau..
0	John had a job as an agent for the CIA.
0	John had a job as a security guard at the U.S.
0	John had a job as a security guard and was working as a security guard at the Fort Lauderdale International Airport..
0	John had a job as a financial advisor to a financial adviser at the time and had been a shareholder of the New York Stock Exchange until the early 1980s..
0	John had a job as a lawyer before he was arrested.
-1	John had a job as a security guard in the CIA, who had been killed by the CIA's secret weapon, and then an American spy, who had been killed by the CIA's secret weapon.
0	John had a job as a firefighter in the New York City Fire Department.
0	John had a job as a clerk at the office of a newspaper publisher.
0	John had a job as an IT guy.
0	John had a job as an intern in New York for two years, and it was easy to get his attention.
0	John had a job as a chef at the restaurant, which is located next door to the city's largest restaurant..
0	John had a job as a computer programmer at a computer company.
0	John had a job as an engineer on Apollo 12..
0	John had a job as an assistant to the mayor as a city council member, and he was also a city councilman.
0	John had a job as a reporter in Philadelphia.
0	John had a job as a waitress in the city, but his employer was an old-fashioned, old-fashioned company.
0	John had a job as a nurse at the hospital and had no idea how much she was going through..
1	John had a job as a police detective in the District of Columbia, and had worked on the Watergate scandal for 17 years..
0	John had a job as a teacher in the Army.
0	John had a job as a clerk at the office of J.
0	John had a job as a banker at Barclays.
0	John had a job as a doctor in New York City, and was also a top aide to President Reagan.
-1	John had a job as a security guard at the hotel before his arrest on suspicion of fraud, according to the sheriff's office..
0	John had a job as a consultant for the city to give money to, and she used that as a means to get $1,000 that she needed to cover a rent increase, to cover her medical bills.
0	John had a job as an intern at the U.S.
0	John had a job as an aide to President Clinton, but he didn't come out to work for him.
0	John had a job as a salesman and a cook with The Village Voice, and his wife, Susan, is a waitress.
-1	John had a job as a janitor at a company that had been in violation of the law.
0	John had a job as a clerk for a big bank, and he was going to the office.
0	John had a job as a police officer in Los Angeles..
0	John had a job as a police officer that was not available..
-1	John had a job as a janitor in Manhattan, though he was a bit of a jerk.
0	John had a job as a janitor and then a janitor's assistant.
1	John had a job as a reporter, and was a reporter myself, but he was a reporter himself.
1	John had a job as a cook and was able to do it for his family.
1	John had a job as an aide to the president, but he had a different perspective on the Iraq War..
0	John had a job as a bartender..
1	John had a job as a financial advisor to his wife, but the way she handled her kids and kids were so different from what he was doing.
0	John had a job as a cook at a restaurant called "The Kitchen." He made a small batch of chicken and had to cut a few pieces of it in half.
-1	John had a job as a police lieutenant when he was killed by an Army sniper in September 2015.
0	John had a job as a banker and a personal friend, and after a year or so as a carpenter he moved to New York to begin his life as a real estate agent..
0	John had a job as a teacher in a small town in southern Maine, and he knew how to write to people.
0	John had a job as a bartender at a liquor store in San Diego, California, where he'd become a member of a local bar that was not part of the National Bar Association.
-1	John had a job as a police officer and was looking for a young black man who was looking to kill himself..
0	John had a job as an engineer at a government agency.
0	John had a job as a lawyer in the late 1980s, where he worked as an assistant to the deputy director of the National Security Division for the Office of the Director of National Intelligence.
0	John had a job as a bank broker.
-1	John had a job as a teacher, but he was always making decisions which he didn't want to do.
0	John had a job as a cook for a local grocery store and was working at the grocery store when he heard about the attack..
0	John had a job as a salesman, and he had a dream.
0	John had a job as a computer programmer who went to work for Boeing.
0	John had a job as a reporter at the New York Times in the late 1970s, and it was the only time he ever talked to me about the "real story." And I didn't have much of a chance to
0	John had a job as an accountant for the U.S.
0	John had a job as an electrician.
0	John had a job as an assistant judge in the Southern District of New York in the mid-1970's.
1	John had a job as a security guard and was the head of the guard's security team.
0	John had a job as an electrician, and his wife had a job as an electrician.
1	John had a job as a "proper, honest, responsible employee of Congress.".
-1	John had a job as a lawyer and he wasn't good at it.
0	John had a job as a photographer, but he never came to my apartment.
0	John had a job as a senior adviser to the U.S.
0	John had a job as a writer in the city of Vancouver, Canada, but had lost his job in New York.
0	John had a job as a nurse in New York, but he died after his wife's death.
